pointid,name,type,amount,itemtype,rarity
494,unknown,unknown,0,unknown,unknown
495,unknown,unknown,0,unknown,unknown
496,unknown,unknown,0,unknown,unknown
497,unknown,unknown,0,unknown,unknown
498,unknown,unknown,0,unknown,unknown
499,unknown,unknown,0,unknown,unknown
500,unknown,unknown,0,unknown,unknown
501,unknown,unknown,0,unknown,unknown
502,unknown,unknown,0,unknown,unknown
503,unknown,unknown,0,unknown,unknown
504,unknown,unknown,0,unknown,unknown
505,unknown,unknown,0,unknown,unknown
506,unknown,unknown,0,unknown,unknown
507,unknown,unknown,0,unknown,unknown
508,unknown,unknown,0,unknown,unknown
509,unknown,unknown,0,unknown,unknown
510,unknown,unknown,0,unknown,unknown
511,unknown,unknown,0,unknown,unknown
512,unknown,unknown,0,unknown,unknown
513,unknown,unknown,0,unknown,unknown
514,unknown,unknown,0,unknown,unknown
515,unknown,unknown,0,unknown,unknown
516,unknown,unknown,0,unknown,unknown
517,unknown,unknown,0,unknown,unknown
518,unknown,unknown,0,unknown,unknown
519,unknown,unknown,0,unknown,unknown
520,unknown,unknown,0,unknown,unknown
521,unknown,unknown,0,unknown,unknown
522,unknown,unknown,0,unknown,unknown
523,unknown,unknown,0,unknown,unknown
524,unknown,unknown,0,unknown,unknown
525,unknown,unknown,0,unknown,unknown
526,unknown,unknown,0,unknown,unknown
527,unknown,unknown,0,unknown,unknown
528,unknown,unknown,0,unknown,unknown
529,unknown,unknown,0,unknown,unknown
530,unknown,unknown,0,unknown,unknown
531,unknown,unknown,0,unknown,unknown
532,unknown,unknown,0,unknown,unknown
533,unknown,unknown,0,unknown,unknown
534,unknown,unknown,0,unknown,unknown
535,unknown,unknown,0,unknown,unknown
536,unknown,unknown,0,unknown,unknown
537,unknown,unknown,0,unknown,unknown
538,unknown,unknown,0,unknown,unknown
539,unknown,unknown,0,unknown,unknown
540,unknown,unknown,0,unknown,unknown
541,unknown,unknown,0,unknown,unknown
542,unknown,unknown,0,unknown,unknown
543,unknown,unknown,0,unknown,unknown
544,unknown,unknown,0,unknown,unknown
545,unknown,unknown,0,unknown,unknown
546,unknown,unknown,0,unknown,unknown
547,unknown,unknown,0,unknown,unknown
548,unknown,unknown,0,unknown,unknown
549,unknown,unknown,0,unknown,unknown
550,unknown,unknown,0,unknown,unknown
551,unknown,unknown,0,unknown,unknown
552,unknown,unknown,0,unknown,unknown
553,unknown,unknown,0,unknown,unknown
554,unknown,unknown,0,unknown,unknown
555,unknown,unknown,0,unknown,unknown
556,unknown,unknown,0,unknown,unknown
557,unknown,unknown,0,unknown,unknown
558,unknown,unknown,0,unknown,unknown
559,unknown,unknown,0,unknown,unknown
560,unknown,unknown,0,unknown,unknown
561,unknown,unknown,0,unknown,unknown
562,unknown,unknown,0,unknown,unknown
563,unknown,unknown,0,unknown,unknown
564,unknown,unknown,0,unknown,unknown
565,unknown,unknown,0,unknown,unknown
566,unknown,unknown,0,unknown,unknown
567,unknown,unknown,0,unknown,unknown
568,unknown,unknown,0,unknown,unknown
569,unknown,unknown,0,unknown,unknown
570,unknown,unknown,0,unknown,unknown
571,unknown,unknown,0,unknown,unknown
572,unknown,unknown,0,unknown,unknown
573,unknown,unknown,0,unknown,unknown
574,unknown,unknown,0,unknown,unknown
575,unknown,unknown,0,unknown,unknown
576,unknown,unknown,0,unknown,unknown
577,unknown,unknown,0,unknown,unknown
578,unknown,unknown,0,unknown,unknown
579,unknown,unknown,0,unknown,unknown
580,unknown,unknown,0,unknown,unknown
581,unknown,unknown,0,unknown,unknown
582,unknown,unknown,0,unknown,unknown
583,unknown,unknown,0,unknown,unknown
584,unknown,unknown,0,unknown,unknown
585,unknown,unknown,0,unknown,unknown
586,unknown,unknown,0,unknown,unknown
587,unknown,unknown,0,unknown,unknown
588,unknown,unknown,0,unknown,unknown
589,unknown,unknown,0,unknown,unknown
590,unknown,unknown,0,unknown,unknown
591,unknown,unknown,0,unknown,unknown
592,unknown,unknown,0,unknown,unknown
593,unknown,unknown,0,unknown,unknown
594,unknown,unknown,0,unknown,unknown
595,unknown,unknown,0,unknown,unknown
596,unknown,unknown,0,unknown,unknown
597,unknown,unknown,0,unknown,unknown
598,unknown,unknown,0,unknown,unknown
599,unknown,unknown,0,unknown,unknown
600,unknown,unknown,0,unknown,unknown
601,unknown,unknown,0,unknown,unknown
602,unknown,unknown,0,unknown,unknown
603,unknown,unknown,0,unknown,unknown
604,unknown,unknown,0,unknown,unknown
605,unknown,unknown,0,unknown,unknown
606,unknown,unknown,0,unknown,unknown
607,unknown,unknown,0,unknown,unknown
608,unknown,unknown,0,unknown,unknown
609,unknown,unknown,0,unknown,unknown
610,unknown,unknown,0,unknown,unknown
611,unknown,unknown,0,unknown,unknown
612,unknown,unknown,0,unknown,unknown
613,unknown,unknown,0,unknown,unknown
614,unknown,unknown,0,unknown,unknown
615,unknown,unknown,0,unknown,unknown
616,unknown,unknown,0,unknown,unknown
617,unknown,unknown,0,unknown,unknown
618,unknown,unknown,0,unknown,unknown
619,unknown,unknown,0,unknown,unknown
620,unknown,unknown,0,unknown,unknown
621,unknown,unknown,0,unknown,unknown
622,unknown,unknown,0,unknown,unknown
623,unknown,unknown,0,unknown,unknown
624,unknown,unknown,0,unknown,unknown
625,unknown,unknown,0,unknown,unknown
626,unknown,unknown,0,unknown,unknown
627,unknown,unknown,0,unknown,unknown
628,unknown,unknown,0,unknown,unknown
629,unknown,unknown,0,unknown,unknown
630,unknown,unknown,0,unknown,unknown
631,unknown,unknown,0,unknown,unknown
632,unknown,unknown,0,unknown,unknown
633,unknown,unknown,0,unknown,unknown
634,unknown,unknown,0,unknown,unknown
635,unknown,unknown,0,unknown,unknown
636,unknown,unknown,0,unknown,unknown
637,unknown,unknown,0,unknown,unknown
638,unknown,unknown,0,unknown,unknown
639,unknown,unknown,0,unknown,unknown
640,unknown,unknown,0,unknown,unknown
641,unknown,unknown,0,unknown,unknown
642,unknown,unknown,0,unknown,unknown
643,unknown,unknown,0,unknown,unknown
644,unknown,unknown,0,unknown,unknown
645,unknown,unknown,0,unknown,unknown
646,unknown,unknown,0,unknown,unknown
647,unknown,unknown,0,unknown,unknown
648,unknown,unknown,0,unknown,unknown
649,unknown,unknown,0,unknown,unknown
650,unknown,unknown,0,unknown,unknown
651,unknown,unknown,0,unknown,unknown
652,unknown,unknown,0,unknown,unknown
653,unknown,unknown,0,unknown,unknown
654,unknown,unknown,0,unknown,unknown
655,unknown,unknown,0,unknown,unknown
656,unknown,unknown,0,unknown,unknown
657,unknown,unknown,0,unknown,unknown
658,unknown,unknown,0,unknown,unknown
659,unknown,unknown,0,unknown,unknown
660,unknown,unknown,0,unknown,unknown
661,unknown,unknown,0,unknown,unknown
662,unknown,unknown,0,unknown,unknown
663,unknown,unknown,0,unknown,unknown
664,unknown,unknown,0,unknown,unknown
665,unknown,unknown,0,unknown,unknown
666,unknown,unknown,0,unknown,unknown
667,unknown,unknown,0,unknown,unknown
668,unknown,unknown,0,unknown,unknown
669,unknown,unknown,0,unknown,unknown
670,unknown,unknown,0,unknown,unknown
671,unknown,unknown,0,unknown,unknown
672,unknown,unknown,0,unknown,unknown
673,unknown,unknown,0,unknown,unknown
674,unknown,unknown,0,unknown,unknown
675,unknown,unknown,0,unknown,unknown
676,unknown,unknown,0,unknown,unknown
677,unknown,unknown,0,unknown,unknown
678,unknown,unknown,0,unknown,unknown
679,unknown,unknown,0,unknown,unknown
680,unknown,unknown,0,unknown,unknown
681,unknown,unknown,0,unknown,unknown
682,unknown,unknown,0,unknown,unknown
683,unknown,unknown,0,unknown,unknown
684,unknown,unknown,0,unknown,unknown
685,unknown,unknown,0,unknown,unknown
686,unknown,unknown,0,unknown,unknown
687,unknown,unknown,0,unknown,unknown
688,unknown,unknown,0,unknown,unknown
689,unknown,unknown,0,unknown,unknown
690,unknown,unknown,0,unknown,unknown
691,unknown,unknown,0,unknown,unknown
692,unknown,unknown,0,unknown,unknown
693,unknown,unknown,0,unknown,unknown
694,unknown,unknown,0,unknown,unknown
695,unknown,unknown,0,unknown,unknown
696,unknown,unknown,0,unknown,unknown
697,unknown,unknown,0,unknown,unknown
698,unknown,unknown,0,unknown,unknown
699,unknown,unknown,0,unknown,unknown
700,unknown,unknown,0,unknown,unknown
701,unknown,unknown,0,unknown,unknown
702,unknown,unknown,0,unknown,unknown
703,unknown,unknown,0,unknown,unknown
704,unknown,unknown,0,unknown,unknown
705,unknown,unknown,0,unknown,unknown
706,unknown,unknown,0,unknown,unknown
707,unknown,unknown,0,unknown,unknown
708,unknown,unknown,0,unknown,unknown
709,unknown,unknown,0,unknown,unknown
710,unknown,unknown,0,unknown,unknown
711,unknown,unknown,0,unknown,unknown
712,unknown,unknown,0,unknown,unknown
713,unknown,unknown,0,unknown,unknown
714,unknown,unknown,0,unknown,unknown
715,unknown,unknown,0,unknown,unknown
716,unknown,unknown,0,unknown,unknown
717,unknown,unknown,0,unknown,unknown
718,unknown,unknown,0,unknown,unknown
719,unknown,unknown,0,unknown,unknown
720,unknown,unknown,0,unknown,unknown
721,unknown,unknown,0,unknown,unknown
722,unknown,unknown,0,unknown,unknown
723,unknown,unknown,0,unknown,unknown
724,unknown,unknown,0,unknown,unknown
725,unknown,unknown,0,unknown,unknown
726,unknown,unknown,0,unknown,unknown
727,unknown,unknown,0,unknown,unknown
728,unknown,unknown,0,unknown,unknown
729,unknown,unknown,0,unknown,unknown
730,unknown,unknown,0,unknown,unknown
731,unknown,unknown,0,unknown,unknown
732,unknown,unknown,0,unknown,unknown
733,unknown,unknown,0,unknown,unknown
734,unknown,unknown,0,unknown,unknown
735,unknown,unknown,0,unknown,unknown
736,unknown,unknown,0,unknown,unknown
737,unknown,unknown,0,unknown,unknown
738,unknown,unknown,0,unknown,unknown
739,unknown,unknown,0,unknown,unknown
740,unknown,unknown,0,unknown,unknown
741,unknown,unknown,0,unknown,unknown
742,unknown,unknown,0,unknown,unknown
743,unknown,unknown,0,unknown,unknown
744,unknown,unknown,0,unknown,unknown
745,unknown,unknown,0,unknown,unknown
746,unknown,unknown,0,unknown,unknown
747,unknown,unknown,0,unknown,unknown
748,unknown,unknown,0,unknown,unknown
749,unknown,unknown,0,unknown,unknown
750,unknown,unknown,0,unknown,unknown
751,unknown,unknown,0,unknown,unknown
752,unknown,unknown,0,unknown,unknown
753,unknown,unknown,0,unknown,unknown
754,unknown,unknown,0,unknown,unknown
755,unknown,unknown,0,unknown,unknown
756,unknown,unknown,0,unknown,unknown
757,unknown,unknown,0,unknown,unknown
758,unknown,unknown,0,unknown,unknown
759,unknown,unknown,0,unknown,unknown
760,unknown,unknown,0,unknown,unknown
761,unknown,unknown,0,unknown,unknown
762,unknown,unknown,0,unknown,unknown
763,unknown,unknown,0,unknown,unknown
764,unknown,unknown,0,unknown,unknown
765,unknown,unknown,0,unknown,unknown
766,unknown,unknown,0,unknown,unknown
767,unknown,unknown,0,unknown,unknown
768,unknown,unknown,0,unknown,unknown
769,unknown,unknown,0,unknown,unknown
770,unknown,unknown,0,unknown,unknown
771,unknown,unknown,0,unknown,unknown
772,unknown,unknown,0,unknown,unknown
773,unknown,unknown,0,unknown,unknown
774,unknown,unknown,0,unknown,unknown
775,unknown,unknown,0,unknown,unknown
776,unknown,unknown,0,unknown,unknown
777,unknown,unknown,0,unknown,unknown
778,unknown,unknown,0,unknown,unknown
779,unknown,unknown,0,unknown,unknown
780,unknown,unknown,0,unknown,unknown
781,unknown,unknown,0,unknown,unknown
782,unknown,unknown,0,unknown,unknown
783,unknown,unknown,0,unknown,unknown
784,unknown,unknown,0,unknown,unknown
785,unknown,unknown,0,unknown,unknown
786,unknown,unknown,0,unknown,unknown
787,unknown,unknown,0,unknown,unknown
788,unknown,unknown,0,unknown,unknown
789,unknown,unknown,0,unknown,unknown
790,unknown,unknown,0,unknown,unknown
791,unknown,unknown,0,unknown,unknown
792,unknown,unknown,0,unknown,unknown
793,unknown,unknown,0,unknown,unknown
794,unknown,unknown,0,unknown,unknown
795,unknown,unknown,0,unknown,unknown
796,unknown,unknown,0,unknown,unknown
797,unknown,unknown,0,unknown,unknown
798,unknown,unknown,0,unknown,unknown
799,unknown,unknown,0,unknown,unknown
800,unknown,unknown,0,unknown,unknown
801,unknown,unknown,0,unknown,unknown
802,unknown,unknown,0,unknown,unknown
803,unknown,unknown,0,unknown,unknown
804,unknown,unknown,0,unknown,unknown
805,unknown,unknown,0,unknown,unknown
806,unknown,unknown,0,unknown,unknown
807,unknown,unknown,0,unknown,unknown
808,unknown,unknown,0,unknown,unknown
809,unknown,unknown,0,unknown,unknown
810,unknown,unknown,0,unknown,unknown
811,unknown,unknown,0,unknown,unknown
812,unknown,unknown,0,unknown,unknown
813,unknown,unknown,0,unknown,unknown
814,unknown,unknown,0,unknown,unknown
815,unknown,unknown,0,unknown,unknown
816,unknown,unknown,0,unknown,unknown
817,unknown,unknown,0,unknown,unknown
818,unknown,unknown,0,unknown,unknown
819,unknown,unknown,0,unknown,unknown
820,unknown,unknown,0,unknown,unknown
821,unknown,unknown,0,unknown,unknown
822,unknown,unknown,0,unknown,unknown
823,unknown,unknown,0,unknown,unknown
824,unknown,unknown,0,unknown,unknown
825,unknown,unknown,0,unknown,unknown
826,unknown,unknown,0,unknown,unknown
827,unknown,unknown,0,unknown,unknown
828,unknown,unknown,0,unknown,unknown
829,unknown,unknown,0,unknown,unknown
830,unknown,unknown,0,unknown,unknown
831,unknown,unknown,0,unknown,unknown
832,unknown,unknown,0,unknown,unknown
833,unknown,unknown,0,unknown,unknown
834,unknown,unknown,0,unknown,unknown
835,unknown,unknown,0,unknown,unknown
836,unknown,unknown,0,unknown,unknown
837,unknown,unknown,0,unknown,unknown
838,unknown,unknown,0,unknown,unknown
839,unknown,unknown,0,unknown,unknown
840,unknown,unknown,0,unknown,unknown
841,unknown,unknown,0,unknown,unknown
842,unknown,unknown,0,unknown,unknown
843,unknown,unknown,0,unknown,unknown
844,unknown,unknown,0,unknown,unknown
845,unknown,unknown,0,unknown,unknown
846,unknown,unknown,0,unknown,unknown
847,unknown,unknown,0,unknown,unknown
848,unknown,unknown,0,unknown,unknown
849,unknown,unknown,0,unknown,unknown
850,unknown,unknown,0,unknown,unknown
851,unknown,unknown,0,unknown,unknown
852,unknown,unknown,0,unknown,unknown
853,unknown,unknown,0,unknown,unknown
854,unknown,unknown,0,unknown,unknown
855,unknown,unknown,0,unknown,unknown
856,unknown,unknown,0,unknown,unknown
857,unknown,unknown,0,unknown,unknown
858,unknown,unknown,0,unknown,unknown
859,unknown,unknown,0,unknown,unknown
860,unknown,unknown,0,unknown,unknown
861,unknown,unknown,0,unknown,unknown
862,unknown,unknown,0,unknown,unknown
863,unknown,unknown,0,unknown,unknown
864,unknown,unknown,0,unknown,unknown
865,unknown,unknown,0,unknown,unknown
866,unknown,unknown,0,unknown,unknown
867,unknown,unknown,0,unknown,unknown
868,unknown,unknown,0,unknown,unknown
869,unknown,unknown,0,unknown,unknown
870,unknown,unknown,0,unknown,unknown
871,unknown,unknown,0,unknown,unknown
872,unknown,unknown,0,unknown,unknown
873,unknown,unknown,0,unknown,unknown
874,unknown,unknown,0,unknown,unknown
875,unknown,unknown,0,unknown,unknown
876,unknown,unknown,0,unknown,unknown
877,unknown,unknown,0,unknown,unknown
878,unknown,unknown,0,unknown,unknown
879,unknown,unknown,0,unknown,unknown
880,unknown,unknown,0,unknown,unknown
881,unknown,unknown,0,unknown,unknown
882,unknown,unknown,0,unknown,unknown
883,unknown,unknown,0,unknown,unknown
884,unknown,unknown,0,unknown,unknown
885,unknown,unknown,0,unknown,unknown
886,unknown,unknown,0,unknown,unknown
887,unknown,unknown,0,unknown,unknown
888,unknown,unknown,0,unknown,unknown
889,unknown,unknown,0,unknown,unknown
890,unknown,unknown,0,unknown,unknown
891,unknown,unknown,0,unknown,unknown
892,unknown,unknown,0,unknown,unknown
893,unknown,unknown,0,unknown,unknown
894,unknown,unknown,0,unknown,unknown
895,unknown,unknown,0,unknown,unknown
896,unknown,unknown,0,unknown,unknown
897,unknown,unknown,0,unknown,unknown
898,unknown,unknown,0,unknown,unknown
899,unknown,unknown,0,unknown,unknown
900,unknown,unknown,0,unknown,unknown
901,unknown,unknown,0,unknown,unknown
902,unknown,unknown,0,unknown,unknown
903,unknown,unknown,0,unknown,unknown
904,unknown,unknown,0,unknown,unknown
905,unknown,unknown,0,unknown,unknown
906,unknown,unknown,0,unknown,unknown
907,unknown,unknown,0,unknown,unknown
908,unknown,unknown,0,unknown,unknown
909,unknown,unknown,0,unknown,unknown
910,unknown,unknown,0,unknown,unknown
911,unknown,unknown,0,unknown,unknown
912,unknown,unknown,0,unknown,unknown
913,unknown,unknown,0,unknown,unknown
914,unknown,unknown,0,unknown,unknown
915,unknown,unknown,0,unknown,unknown
916,unknown,unknown,0,unknown,unknown
917,unknown,unknown,0,unknown,unknown
918,unknown,unknown,0,unknown,unknown
919,unknown,unknown,0,unknown,unknown
920,unknown,unknown,0,unknown,unknown
921,unknown,unknown,0,unknown,unknown
922,unknown,unknown,0,unknown,unknown
923,unknown,unknown,0,unknown,unknown
924,unknown,unknown,0,unknown,unknown
925,unknown,unknown,0,unknown,unknown
926,unknown,unknown,0,unknown,unknown
927,unknown,unknown,0,unknown,unknown
928,unknown,unknown,0,unknown,unknown
929,unknown,unknown,0,unknown,unknown
930,unknown,unknown,0,unknown,unknown
931,unknown,unknown,0,unknown,unknown
932,unknown,unknown,0,unknown,unknown
933,unknown,unknown,0,unknown,unknown
934,unknown,unknown,0,unknown,unknown
935,unknown,unknown,0,unknown,unknown
936,unknown,unknown,0,unknown,unknown
937,unknown,unknown,0,unknown,unknown
938,unknown,unknown,0,unknown,unknown
939,unknown,unknown,0,unknown,unknown
940,unknown,unknown,0,unknown,unknown
941,unknown,unknown,0,unknown,unknown
942,unknown,unknown,0,unknown,unknown
943,unknown,unknown,0,unknown,unknown
944,unknown,unknown,0,unknown,unknown
945,unknown,unknown,0,unknown,unknown
946,unknown,unknown,0,unknown,unknown
947,unknown,unknown,0,unknown,unknown
948,unknown,unknown,0,unknown,unknown
949,unknown,unknown,0,unknown,unknown
950,unknown,unknown,0,unknown,unknown
951,unknown,unknown,0,unknown,unknown
952,unknown,unknown,0,unknown,unknown
953,unknown,unknown,0,unknown,unknown
954,unknown,unknown,0,unknown,unknown
955,unknown,unknown,0,unknown,unknown
956,unknown,unknown,0,unknown,unknown
957,unknown,unknown,0,unknown,unknown
958,unknown,unknown,0,unknown,unknown
959,unknown,unknown,0,unknown,unknown
960,unknown,unknown,0,unknown,unknown
961,unknown,unknown,0,unknown,unknown
962,unknown,unknown,0,unknown,unknown
963,unknown,unknown,0,unknown,unknown
964,unknown,unknown,0,unknown,unknown
965,unknown,unknown,0,unknown,unknown
966,unknown,unknown,0,unknown,unknown
967,unknown,unknown,0,unknown,unknown
968,unknown,unknown,0,unknown,unknown
969,unknown,unknown,0,unknown,unknown
970,unknown,unknown,0,unknown,unknown
971,unknown,unknown,0,unknown,unknown
972,unknown,unknown,0,unknown,unknown
973,unknown,unknown,0,unknown,unknown
974,unknown,unknown,0,unknown,unknown
975,unknown,unknown,0,unknown,unknown
976,unknown,unknown,0,unknown,unknown
977,unknown,unknown,0,unknown,unknown
978,unknown,unknown,0,unknown,unknown
979,unknown,unknown,0,unknown,unknown
980,unknown,unknown,0,unknown,unknown
981,unknown,unknown,0,unknown,unknown
982,unknown,unknown,0,unknown,unknown
983,unknown,unknown,0,unknown,unknown
984,unknown,unknown,0,unknown,unknown
985,unknown,unknown,0,unknown,unknown
986,unknown,unknown,0,unknown,unknown
987,unknown,unknown,0,unknown,unknown
988,unknown,unknown,0,unknown,unknown
989,unknown,unknown,0,unknown,unknown
990,unknown,unknown,0,unknown,unknown
991,unknown,unknown,0,unknown,unknown
992,unknown,unknown,0,unknown,unknown
993,unknown,unknown,0,unknown,unknown
994,unknown,unknown,0,unknown,unknown
995,unknown,unknown,0,unknown,unknown
996,unknown,unknown,0,unknown,unknown
997,unknown,unknown,0,unknown,unknown
998,unknown,unknown,0,unknown,unknown
999,unknown,unknown,0,unknown,unknown
1000,unknown,unknown,0,unknown,unknown
1001,unknown,unknown,0,unknown,unknown
1002,unknown,unknown,0,unknown,unknown
1003,unknown,unknown,0,unknown,unknown
