pointid,name,type,amount,itemtype,rarity
2557,unknown,unknown,0,unknown,unknown
2558,unknown,unknown,0,unknown,unknown
2559,unknown,unknown,0,unknown,unknown
2560,unknown,unknown,0,unknown,unknown
2561,unknown,unknown,0,unknown,unknown
2562,unknown,unknown,0,unknown,unknown
2563,unknown,unknown,0,unknown,unknown
2564,unknown,unknown,0,unknown,unknown
2565,unknown,unknown,0,unknown,unknown
2566,unknown,unknown,0,unknown,unknown
2567,unknown,unknown,0,unknown,unknown
2568,unknown,unknown,0,unknown,unknown
2569,unknown,unknown,0,unknown,unknown
2570,unknown,unknown,0,unknown,unknown
2571,unknown,unknown,0,unknown,unknown
2572,unknown,unknown,0,unknown,unknown
2573,unknown,unknown,0,unknown,unknown
2574,unknown,unknown,0,unknown,unknown
2575,unknown,unknown,0,unknown,unknown
2576,unknown,unknown,0,unknown,unknown
2577,unknown,unknown,0,unknown,unknown
2578,unknown,unknown,0,unknown,unknown
2579,unknown,unknown,0,unknown,unknown
2580,unknown,unknown,0,unknown,unknown
2581,unknown,unknown,0,unknown,unknown
2582,unknown,unknown,0,unknown,unknown
2583,unknown,unknown,0,unknown,unknown
2584,unknown,unknown,0,unknown,unknown
2585,unknown,unknown,0,unknown,unknown
2586,unknown,unknown,0,unknown,unknown
2587,unknown,unknown,0,unknown,unknown
2588,unknown,unknown,0,unknown,unknown
2589,unknown,unknown,0,unknown,unknown
2590,unknown,unknown,0,unknown,unknown
2591,unknown,unknown,0,unknown,unknown
2592,unknown,unknown,0,unknown,unknown
2593,unknown,unknown,0,unknown,unknown
2594,unknown,unknown,0,unknown,unknown
2595,unknown,unknown,0,unknown,unknown
2596,unknown,unknown,0,unknown,unknown
2597,unknown,unknown,0,unknown,unknown
2598,unknown,unknown,0,unknown,unknown
2599,unknown,unknown,0,unknown,unknown
2600,unknown,unknown,0,unknown,unknown
2601,unknown,unknown,0,unknown,unknown
2602,unknown,unknown,0,unknown,unknown
2603,unknown,unknown,0,unknown,unknown
2604,unknown,unknown,0,unknown,unknown
2605,unknown,unknown,0,unknown,unknown
2606,unknown,unknown,0,unknown,unknown
2607,unknown,unknown,0,unknown,unknown
2608,unknown,unknown,0,unknown,unknown
2609,unknown,unknown,0,unknown,unknown
2610,unknown,unknown,0,unknown,unknown
2611,unknown,unknown,0,unknown,unknown
2612,unknown,unknown,0,unknown,unknown
2613,unknown,unknown,0,unknown,unknown
2614,unknown,unknown,0,unknown,unknown
2615,unknown,unknown,0,unknown,unknown
2616,unknown,unknown,0,unknown,unknown
2617,unknown,unknown,0,unknown,unknown
2618,unknown,unknown,0,unknown,unknown
2619,unknown,unknown,0,unknown,unknown
2620,unknown,unknown,0,unknown,unknown
2621,unknown,unknown,0,unknown,unknown
2622,unknown,unknown,0,unknown,unknown
2623,unknown,unknown,0,unknown,unknown
2624,unknown,unknown,0,unknown,unknown
2625,unknown,unknown,0,unknown,unknown
2626,unknown,unknown,0,unknown,unknown
2627,unknown,unknown,0,unknown,unknown
2628,unknown,unknown,0,unknown,unknown
2629,unknown,unknown,0,unknown,unknown
2630,unknown,unknown,0,unknown,unknown
2631,unknown,unknown,0,unknown,unknown
2632,unknown,unknown,0,unknown,unknown
2633,unknown,unknown,0,unknown,unknown
2634,unknown,unknown,0,unknown,unknown
2635,unknown,unknown,0,unknown,unknown
2636,unknown,unknown,0,unknown,unknown
2637,unknown,unknown,0,unknown,unknown
2638,unknown,unknown,0,unknown,unknown
2639,unknown,unknown,0,unknown,unknown
2640,unknown,unknown,0,unknown,unknown
2641,unknown,unknown,0,unknown,unknown
2642,unknown,unknown,0,unknown,unknown
2643,unknown,unknown,0,unknown,unknown
2644,unknown,unknown,0,unknown,unknown
2645,unknown,unknown,0,unknown,unknown
2646,unknown,unknown,0,unknown,unknown
2647,unknown,unknown,0,unknown,unknown
2648,unknown,unknown,0,unknown,unknown
2649,unknown,unknown,0,unknown,unknown
2650,unknown,unknown,0,unknown,unknown
2651,unknown,unknown,0,unknown,unknown
2652,unknown,unknown,0,unknown,unknown
2653,unknown,unknown,0,unknown,unknown
2654,unknown,unknown,0,unknown,unknown
2655,unknown,unknown,0,unknown,unknown
2656,unknown,unknown,0,unknown,unknown
2657,unknown,unknown,0,unknown,unknown
2658,unknown,unknown,0,unknown,unknown
2659,unknown,unknown,0,unknown,unknown
2660,unknown,unknown,0,unknown,unknown
2661,unknown,unknown,0,unknown,unknown
2662,unknown,unknown,0,unknown,unknown
2663,unknown,unknown,0,unknown,unknown
2664,unknown,unknown,0,unknown,unknown
2665,unknown,unknown,0,unknown,unknown
2666,unknown,unknown,0,unknown,unknown
2667,unknown,unknown,0,unknown,unknown
2668,unknown,unknown,0,unknown,unknown
2669,unknown,unknown,0,unknown,unknown
2670,unknown,unknown,0,unknown,unknown
2671,unknown,unknown,0,unknown,unknown
2672,unknown,unknown,0,unknown,unknown
2673,unknown,unknown,0,unknown,unknown
2674,unknown,unknown,0,unknown,unknown
2675,unknown,unknown,0,unknown,unknown
2676,unknown,unknown,0,unknown,unknown
2677,unknown,unknown,0,unknown,unknown
2678,unknown,unknown,0,unknown,unknown
2679,unknown,unknown,0,unknown,unknown
2680,unknown,unknown,0,unknown,unknown
2681,unknown,unknown,0,unknown,unknown
2682,unknown,unknown,0,unknown,unknown
2683,unknown,unknown,0,unknown,unknown
2684,unknown,unknown,0,unknown,unknown
2685,unknown,unknown,0,unknown,unknown
2686,unknown,unknown,0,unknown,unknown
2687,unknown,unknown,0,unknown,unknown
2688,unknown,unknown,0,unknown,unknown
2689,unknown,unknown,0,unknown,unknown
2690,unknown,unknown,0,unknown,unknown
2691,unknown,unknown,0,unknown,unknown
2692,unknown,unknown,0,unknown,unknown
2693,unknown,unknown,0,unknown,unknown
2694,unknown,unknown,0,unknown,unknown
2695,unknown,unknown,0,unknown,unknown
2696,unknown,unknown,0,unknown,unknown
2697,unknown,unknown,0,unknown,unknown
2698,unknown,unknown,0,unknown,unknown
2699,unknown,unknown,0,unknown,unknown
2700,unknown,unknown,0,unknown,unknown
2701,unknown,unknown,0,unknown,unknown
2702,unknown,unknown,0,unknown,unknown
2703,unknown,unknown,0,unknown,unknown
2704,unknown,unknown,0,unknown,unknown
2705,unknown,unknown,0,unknown,unknown
2706,unknown,unknown,0,unknown,unknown
2707,unknown,unknown,0,unknown,unknown
2708,unknown,unknown,0,unknown,unknown
2709,unknown,unknown,0,unknown,unknown
2710,unknown,unknown,0,unknown,unknown
2711,unknown,unknown,0,unknown,unknown
2712,unknown,unknown,0,unknown,unknown
2713,unknown,unknown,0,unknown,unknown
2714,unknown,unknown,0,unknown,unknown
2715,unknown,unknown,0,unknown,unknown
2716,unknown,unknown,0,unknown,unknown
2717,unknown,unknown,0,unknown,unknown
2718,unknown,unknown,0,unknown,unknown
2719,unknown,unknown,0,unknown,unknown
2720,unknown,unknown,0,unknown,unknown
2721,unknown,unknown,0,unknown,unknown
2722,unknown,unknown,0,unknown,unknown
2723,unknown,unknown,0,unknown,unknown
2724,unknown,unknown,0,unknown,unknown
2725,unknown,unknown,0,unknown,unknown
2726,unknown,unknown,0,unknown,unknown
2727,unknown,unknown,0,unknown,unknown
2728,unknown,unknown,0,unknown,unknown
2729,unknown,unknown,0,unknown,unknown
2730,unknown,unknown,0,unknown,unknown
2731,unknown,unknown,0,unknown,unknown
2732,unknown,unknown,0,unknown,unknown
2733,unknown,unknown,0,unknown,unknown
2734,unknown,unknown,0,unknown,unknown
2735,unknown,unknown,0,unknown,unknown
2736,unknown,unknown,0,unknown,unknown
2737,unknown,unknown,0,unknown,unknown
2738,unknown,unknown,0,unknown,unknown
2739,unknown,unknown,0,unknown,unknown
2740,unknown,unknown,0,unknown,unknown
2741,unknown,unknown,0,unknown,unknown
2742,unknown,unknown,0,unknown,unknown
2743,unknown,unknown,0,unknown,unknown
2744,unknown,unknown,0,unknown,unknown
2745,unknown,unknown,0,unknown,unknown
2746,unknown,unknown,0,unknown,unknown
2747,unknown,unknown,0,unknown,unknown
2748,unknown,unknown,0,unknown,unknown
2749,unknown,unknown,0,unknown,unknown
2750,unknown,unknown,0,unknown,unknown
2751,unknown,unknown,0,unknown,unknown
2752,unknown,unknown,0,unknown,unknown
2753,unknown,unknown,0,unknown,unknown
2754,unknown,unknown,0,unknown,unknown
2755,unknown,unknown,0,unknown,unknown
2756,unknown,unknown,0,unknown,unknown
2757,unknown,unknown,0,unknown,unknown
2758,unknown,unknown,0,unknown,unknown
2759,unknown,unknown,0,unknown,unknown
2760,unknown,unknown,0,unknown,unknown
2761,unknown,unknown,0,unknown,unknown
2762,unknown,unknown,0,unknown,unknown
2763,unknown,unknown,0,unknown,unknown
2764,unknown,unknown,0,unknown,unknown
2765,unknown,unknown,0,unknown,unknown
2766,unknown,unknown,0,unknown,unknown
2767,unknown,unknown,0,unknown,unknown
2768,unknown,unknown,0,unknown,unknown
2769,unknown,unknown,0,unknown,unknown
2770,unknown,unknown,0,unknown,unknown
2771,unknown,unknown,0,unknown,unknown
2772,unknown,unknown,0,unknown,unknown
2773,unknown,unknown,0,unknown,unknown
2774,unknown,unknown,0,unknown,unknown
2775,unknown,unknown,0,unknown,unknown
2776,unknown,unknown,0,unknown,unknown
2777,unknown,unknown,0,unknown,unknown
2778,unknown,unknown,0,unknown,unknown
2779,unknown,unknown,0,unknown,unknown
2780,unknown,unknown,0,unknown,unknown
2781,unknown,unknown,0,unknown,unknown
2782,unknown,unknown,0,unknown,unknown
2783,unknown,unknown,0,unknown,unknown
2784,unknown,unknown,0,unknown,unknown
2785,unknown,unknown,0,unknown,unknown
2786,unknown,unknown,0,unknown,unknown
2787,unknown,unknown,0,unknown,unknown
2788,unknown,unknown,0,unknown,unknown
2789,unknown,unknown,0,unknown,unknown
2790,unknown,unknown,0,unknown,unknown
2791,unknown,unknown,0,unknown,unknown
2792,unknown,unknown,0,unknown,unknown
2793,unknown,unknown,0,unknown,unknown
2794,unknown,unknown,0,unknown,unknown
2795,unknown,unknown,0,unknown,unknown
2796,unknown,unknown,0,unknown,unknown
2797,unknown,unknown,0,unknown,unknown
2798,unknown,unknown,0,unknown,unknown
2799,unknown,unknown,0,unknown,unknown
2800,unknown,unknown,0,unknown,unknown
2801,unknown,unknown,0,unknown,unknown
2802,unknown,unknown,0,unknown,unknown
2803,unknown,unknown,0,unknown,unknown
2804,unknown,unknown,0,unknown,unknown
2805,unknown,unknown,0,unknown,unknown
2806,unknown,unknown,0,unknown,unknown
2807,unknown,unknown,0,unknown,unknown
2808,unknown,unknown,0,unknown,unknown
2809,unknown,unknown,0,unknown,unknown
2810,unknown,unknown,0,unknown,unknown
2811,unknown,unknown,0,unknown,unknown
2812,unknown,unknown,0,unknown,unknown
2813,unknown,unknown,0,unknown,unknown
2814,unknown,unknown,0,unknown,unknown
2815,unknown,unknown,0,unknown,unknown
2816,unknown,unknown,0,unknown,unknown
2817,unknown,unknown,0,unknown,unknown
2818,unknown,unknown,0,unknown,unknown
2819,unknown,unknown,0,unknown,unknown
2820,unknown,unknown,0,unknown,unknown
2821,unknown,unknown,0,unknown,unknown
2822,unknown,unknown,0,unknown,unknown
2823,unknown,unknown,0,unknown,unknown
2824,unknown,unknown,0,unknown,unknown
2825,unknown,unknown,0,unknown,unknown
2826,unknown,unknown,0,unknown,unknown
2827,unknown,unknown,0,unknown,unknown
2828,unknown,unknown,0,unknown,unknown
2829,unknown,unknown,0,unknown,unknown
2830,unknown,unknown,0,unknown,unknown
2831,unknown,unknown,0,unknown,unknown
2832,unknown,unknown,0,unknown,unknown
2833,unknown,unknown,0,unknown,unknown
2834,unknown,unknown,0,unknown,unknown
2835,unknown,unknown,0,unknown,unknown
2836,unknown,unknown,0,unknown,unknown
2837,unknown,unknown,0,unknown,unknown
2838,unknown,unknown,0,unknown,unknown
2839,unknown,unknown,0,unknown,unknown
2840,unknown,unknown,0,unknown,unknown
2841,unknown,unknown,0,unknown,unknown
2842,unknown,unknown,0,unknown,unknown
2843,unknown,unknown,0,unknown,unknown
2844,unknown,unknown,0,unknown,unknown
2845,unknown,unknown,0,unknown,unknown
2846,unknown,unknown,0,unknown,unknown
2847,unknown,unknown,0,unknown,unknown
2848,unknown,unknown,0,unknown,unknown
2849,unknown,unknown,0,unknown,unknown
2850,unknown,unknown,0,unknown,unknown
2851,unknown,unknown,0,unknown,unknown
2852,unknown,unknown,0,unknown,unknown
2853,unknown,unknown,0,unknown,unknown
2854,unknown,unknown,0,unknown,unknown
2855,unknown,unknown,0,unknown,unknown
2856,unknown,unknown,0,unknown,unknown
2857,unknown,unknown,0,unknown,unknown
2858,unknown,unknown,0,unknown,unknown
2859,unknown,unknown,0,unknown,unknown
2860,unknown,unknown,0,unknown,unknown
2861,unknown,unknown,0,unknown,unknown
2862,unknown,unknown,0,unknown,unknown
2863,unknown,unknown,0,unknown,unknown
2864,unknown,unknown,0,unknown,unknown
2865,unknown,unknown,0,unknown,unknown
2866,unknown,unknown,0,unknown,unknown
2867,unknown,unknown,0,unknown,unknown
2868,unknown,unknown,0,unknown,unknown
2869,unknown,unknown,0,unknown,unknown
2870,unknown,unknown,0,unknown,unknown
2871,unknown,unknown,0,unknown,unknown
2872,unknown,unknown,0,unknown,unknown
2873,unknown,unknown,0,unknown,unknown
2874,unknown,unknown,0,unknown,unknown
2875,unknown,unknown,0,unknown,unknown
2876,unknown,unknown,0,unknown,unknown
2877,unknown,unknown,0,unknown,unknown
2878,unknown,unknown,0,unknown,unknown
2879,unknown,unknown,0,unknown,unknown
2880,unknown,unknown,0,unknown,unknown
2881,unknown,unknown,0,unknown,unknown
2882,unknown,unknown,0,unknown,unknown
2883,unknown,unknown,0,unknown,unknown
2884,unknown,unknown,0,unknown,unknown
2885,unknown,unknown,0,unknown,unknown
2886,unknown,unknown,0,unknown,unknown
2887,unknown,unknown,0,unknown,unknown
2888,unknown,unknown,0,unknown,unknown
2889,unknown,unknown,0,unknown,unknown
2890,unknown,unknown,0,unknown,unknown
2891,unknown,unknown,0,unknown,unknown
2892,unknown,unknown,0,unknown,unknown
2893,unknown,unknown,0,unknown,unknown
2894,unknown,unknown,0,unknown,unknown
2895,unknown,unknown,0,unknown,unknown
2896,unknown,unknown,0,unknown,unknown
2897,unknown,unknown,0,unknown,unknown
2898,unknown,unknown,0,unknown,unknown
2899,unknown,unknown,0,unknown,unknown
2900,unknown,unknown,0,unknown,unknown
2901,unknown,unknown,0,unknown,unknown
2902,unknown,unknown,0,unknown,unknown
2903,unknown,unknown,0,unknown,unknown
2904,unknown,unknown,0,unknown,unknown
2905,unknown,unknown,0,unknown,unknown
2906,unknown,unknown,0,unknown,unknown
2907,unknown,unknown,0,unknown,unknown
2908,unknown,unknown,0,unknown,unknown
2909,unknown,unknown,0,unknown,unknown
2910,unknown,unknown,0,unknown,unknown
2911,unknown,unknown,0,unknown,unknown
2912,unknown,unknown,0,unknown,unknown
2913,unknown,unknown,0,unknown,unknown
2914,unknown,unknown,0,unknown,unknown
2915,unknown,unknown,0,unknown,unknown
2916,unknown,unknown,0,unknown,unknown
2917,unknown,unknown,0,unknown,unknown
2918,unknown,unknown,0,unknown,unknown
2919,unknown,unknown,0,unknown,unknown
2920,unknown,unknown,0,unknown,unknown
2921,unknown,unknown,0,unknown,unknown
2922,unknown,unknown,0,unknown,unknown
2923,unknown,unknown,0,unknown,unknown
2924,unknown,unknown,0,unknown,unknown
2925,unknown,unknown,0,unknown,unknown
2926,unknown,unknown,0,unknown,unknown
2927,unknown,unknown,0,unknown,unknown
2928,unknown,unknown,0,unknown,unknown
2929,unknown,unknown,0,unknown,unknown
2930,unknown,unknown,0,unknown,unknown
2931,unknown,unknown,0,unknown,unknown
2932,unknown,unknown,0,unknown,unknown
2933,unknown,unknown,0,unknown,unknown
2934,unknown,unknown,0,unknown,unknown
2935,unknown,unknown,0,unknown,unknown
2936,unknown,unknown,0,unknown,unknown
2937,unknown,unknown,0,unknown,unknown
2938,unknown,unknown,0,unknown,unknown
2939,unknown,unknown,0,unknown,unknown
2940,unknown,unknown,0,unknown,unknown
2941,unknown,unknown,0,unknown,unknown
2942,unknown,unknown,0,unknown,unknown
2943,unknown,unknown,0,unknown,unknown
2944,unknown,unknown,0,unknown,unknown
2945,unknown,unknown,0,unknown,unknown
2946,unknown,unknown,0,unknown,unknown
2947,unknown,unknown,0,unknown,unknown
2948,unknown,unknown,0,unknown,unknown
2949,unknown,unknown,0,unknown,unknown
2950,unknown,unknown,0,unknown,unknown
2951,unknown,unknown,0,unknown,unknown
2952,unknown,unknown,0,unknown,unknown
2953,unknown,unknown,0,unknown,unknown
2954,unknown,unknown,0,unknown,unknown
2955,unknown,unknown,0,unknown,unknown
2956,unknown,unknown,0,unknown,unknown
2957,unknown,unknown,0,unknown,unknown
2958,unknown,unknown,0,unknown,unknown
2959,unknown,unknown,0,unknown,unknown
2960,unknown,unknown,0,unknown,unknown
2961,unknown,unknown,0,unknown,unknown
2962,unknown,unknown,0,unknown,unknown
2963,unknown,unknown,0,unknown,unknown
2964,unknown,unknown,0,unknown,unknown
2965,unknown,unknown,0,unknown,unknown
2966,unknown,unknown,0,unknown,unknown
2967,unknown,unknown,0,unknown,unknown
2968,unknown,unknown,0,unknown,unknown
2969,unknown,unknown,0,unknown,unknown
2970,unknown,unknown,0,unknown,unknown
2971,unknown,unknown,0,unknown,unknown
2972,unknown,unknown,0,unknown,unknown
2973,unknown,unknown,0,unknown,unknown
2974,unknown,unknown,0,unknown,unknown
2975,unknown,unknown,0,unknown,unknown
2976,unknown,unknown,0,unknown,unknown
2977,unknown,unknown,0,unknown,unknown
2978,unknown,unknown,0,unknown,unknown
2979,unknown,unknown,0,unknown,unknown
2980,unknown,unknown,0,unknown,unknown
2981,unknown,unknown,0,unknown,unknown
2982,unknown,unknown,0,unknown,unknown
2983,unknown,unknown,0,unknown,unknown
2984,unknown,unknown,0,unknown,unknown
2985,unknown,unknown,0,unknown,unknown
2986,unknown,unknown,0,unknown,unknown
2987,unknown,unknown,0,unknown,unknown
2988,unknown,unknown,0,unknown,unknown
2989,unknown,unknown,0,unknown,unknown
2990,unknown,unknown,0,unknown,unknown
2991,unknown,unknown,0,unknown,unknown
2992,unknown,unknown,0,unknown,unknown
2993,unknown,unknown,0,unknown,unknown
2994,unknown,unknown,0,unknown,unknown
2995,unknown,unknown,0,unknown,unknown
2996,unknown,unknown,0,unknown,unknown
2997,unknown,unknown,0,unknown,unknown
2998,unknown,unknown,0,unknown,unknown
2999,unknown,unknown,0,unknown,unknown
3000,unknown,unknown,0,unknown,unknown
3001,unknown,unknown,0,unknown,unknown
3002,unknown,unknown,0,unknown,unknown
3003,unknown,unknown,0,unknown,unknown
3004,unknown,unknown,0,unknown,unknown
3005,unknown,unknown,0,unknown,unknown
3006,unknown,unknown,0,unknown,unknown
3007,unknown,unknown,0,unknown,unknown
3008,unknown,unknown,0,unknown,unknown
3009,unknown,unknown,0,unknown,unknown
3010,unknown,unknown,0,unknown,unknown
3011,unknown,unknown,0,unknown,unknown
3012,unknown,unknown,0,unknown,unknown
3013,unknown,unknown,0,unknown,unknown
3014,unknown,unknown,0,unknown,unknown
3015,unknown,unknown,0,unknown,unknown
3016,unknown,unknown,0,unknown,unknown
3017,unknown,unknown,0,unknown,unknown
3018,unknown,unknown,0,unknown,unknown
3019,unknown,unknown,0,unknown,unknown
3020,unknown,unknown,0,unknown,unknown
3021,unknown,unknown,0,unknown,unknown
3022,unknown,unknown,0,unknown,unknown
3023,unknown,unknown,0,unknown,unknown
3024,unknown,unknown,0,unknown,unknown
3025,unknown,unknown,0,unknown,unknown
3026,unknown,unknown,0,unknown,unknown
3027,unknown,unknown,0,unknown,unknown
3028,unknown,unknown,0,unknown,unknown
3029,unknown,unknown,0,unknown,unknown
3030,unknown,unknown,0,unknown,unknown
3031,unknown,unknown,0,unknown,unknown
3032,unknown,unknown,0,unknown,unknown
3033,unknown,unknown,0,unknown,unknown
3034,unknown,unknown,0,unknown,unknown
3035,unknown,unknown,0,unknown,unknown
3036,unknown,unknown,0,unknown,unknown
3037,unknown,unknown,0,unknown,unknown
3038,unknown,unknown,0,unknown,unknown
3039,unknown,unknown,0,unknown,unknown
3040,unknown,unknown,0,unknown,unknown
3041,unknown,unknown,0,unknown,unknown
3042,unknown,unknown,0,unknown,unknown
3043,unknown,unknown,0,unknown,unknown
3044,unknown,unknown,0,unknown,unknown
3045,unknown,unknown,0,unknown,unknown
3046,unknown,unknown,0,unknown,unknown
3047,unknown,unknown,0,unknown,unknown
3048,unknown,unknown,0,unknown,unknown
3049,unknown,unknown,0,unknown,unknown
3050,unknown,unknown,0,unknown,unknown
3051,unknown,unknown,0,unknown,unknown
3052,unknown,unknown,0,unknown,unknown
3053,unknown,unknown,0,unknown,unknown
3054,unknown,unknown,0,unknown,unknown
3055,unknown,unknown,0,unknown,unknown
3056,unknown,unknown,0,unknown,unknown
3057,unknown,unknown,0,unknown,unknown
3058,unknown,unknown,0,unknown,unknown
3059,unknown,unknown,0,unknown,unknown
3060,unknown,unknown,0,unknown,unknown
3061,unknown,unknown,0,unknown,unknown
3062,unknown,unknown,0,unknown,unknown
3063,unknown,unknown,0,unknown,unknown
3064,unknown,unknown,0,unknown,unknown
3065,unknown,unknown,0,unknown,unknown
3066,unknown,unknown,0,unknown,unknown
3067,unknown,unknown,0,unknown,unknown
3068,unknown,unknown,0,unknown,unknown
3069,unknown,unknown,0,unknown,unknown
3070,unknown,unknown,0,unknown,unknown
3071,unknown,unknown,0,unknown,unknown
3072,unknown,unknown,0,unknown,unknown
3073,unknown,unknown,0,unknown,unknown
3074,unknown,unknown,0,unknown,unknown
3075,unknown,unknown,0,unknown,unknown
3076,unknown,unknown,0,unknown,unknown
3077,unknown,unknown,0,unknown,unknown
3078,unknown,unknown,0,unknown,unknown
3079,unknown,unknown,0,unknown,unknown
3080,unknown,unknown,0,unknown,unknown
3081,unknown,unknown,0,unknown,unknown
3082,unknown,unknown,0,unknown,unknown
3083,unknown,unknown,0,unknown,unknown
3084,unknown,unknown,0,unknown,unknown
3085,unknown,unknown,0,unknown,unknown
3086,unknown,unknown,0,unknown,unknown
3087,unknown,unknown,0,unknown,unknown
3088,unknown,unknown,0,unknown,unknown
3089,unknown,unknown,0,unknown,unknown
3090,unknown,unknown,0,unknown,unknown
3091,unknown,unknown,0,unknown,unknown
3092,unknown,unknown,0,unknown,unknown
3093,unknown,unknown,0,unknown,unknown
3094,unknown,unknown,0,unknown,unknown
3095,unknown,unknown,0,unknown,unknown
3096,unknown,unknown,0,unknown,unknown
3097,unknown,unknown,0,unknown,unknown
3098,unknown,unknown,0,unknown,unknown
3099,unknown,unknown,0,unknown,unknown
3100,unknown,unknown,0,unknown,unknown
3101,unknown,unknown,0,unknown,unknown
3102,unknown,unknown,0,unknown,unknown
3103,unknown,unknown,0,unknown,unknown
3104,unknown,unknown,0,unknown,unknown
3105,unknown,unknown,0,unknown,unknown
3106,unknown,unknown,0,unknown,unknown
3107,unknown,unknown,0,unknown,unknown
3108,unknown,unknown,0,unknown,unknown
3109,unknown,unknown,0,unknown,unknown
3110,unknown,unknown,0,unknown,unknown
3111,unknown,unknown,0,unknown,unknown
3112,unknown,unknown,0,unknown,unknown
3113,unknown,unknown,0,unknown,unknown
3114,unknown,unknown,0,unknown,unknown
3115,unknown,unknown,0,unknown,unknown
3116,unknown,unknown,0,unknown,unknown
3117,unknown,unknown,0,unknown,unknown
3118,unknown,unknown,0,unknown,unknown
3119,unknown,unknown,0,unknown,unknown
3120,unknown,unknown,0,unknown,unknown
3121,unknown,unknown,0,unknown,unknown
3122,unknown,unknown,0,unknown,unknown
3123,unknown,unknown,0,unknown,unknown
3124,unknown,unknown,0,unknown,unknown
3125,unknown,unknown,0,unknown,unknown
3126,unknown,unknown,0,unknown,unknown
3127,unknown,unknown,0,unknown,unknown
3128,unknown,unknown,0,unknown,unknown
3129,unknown,unknown,0,unknown,unknown
3130,unknown,unknown,0,unknown,unknown
3131,unknown,unknown,0,unknown,unknown
3132,unknown,unknown,0,unknown,unknown
3133,unknown,unknown,0,unknown,unknown
3134,unknown,unknown,0,unknown,unknown
3135,unknown,unknown,0,unknown,unknown
3136,unknown,unknown,0,unknown,unknown
3137,unknown,unknown,0,unknown,unknown
3138,unknown,unknown,0,unknown,unknown
3139,unknown,unknown,0,unknown,unknown
3140,unknown,unknown,0,unknown,unknown
3141,unknown,unknown,0,unknown,unknown
3142,unknown,unknown,0,unknown,unknown
3143,unknown,unknown,0,unknown,unknown
3144,unknown,unknown,0,unknown,unknown
3145,unknown,unknown,0,unknown,unknown
3146,unknown,unknown,0,unknown,unknown
3147,unknown,unknown,0,unknown,unknown
3148,unknown,unknown,0,unknown,unknown
3149,unknown,unknown,0,unknown,unknown
3150,unknown,unknown,0,unknown,unknown
3151,unknown,unknown,0,unknown,unknown
3152,unknown,unknown,0,unknown,unknown
3153,unknown,unknown,0,unknown,unknown
3154,unknown,unknown,0,unknown,unknown
3155,unknown,unknown,0,unknown,unknown
3156,unknown,unknown,0,unknown,unknown
3157,unknown,unknown,0,unknown,unknown
3158,unknown,unknown,0,unknown,unknown
3159,unknown,unknown,0,unknown,unknown
3160,unknown,unknown,0,unknown,unknown
3161,unknown,unknown,0,unknown,unknown
3162,unknown,unknown,0,unknown,unknown
3163,unknown,unknown,0,unknown,unknown
3164,unknown,unknown,0,unknown,unknown
3165,unknown,unknown,0,unknown,unknown
3166,unknown,unknown,0,unknown,unknown
3167,unknown,unknown,0,unknown,unknown
3168,unknown,unknown,0,unknown,unknown
3169,unknown,unknown,0,unknown,unknown
3170,unknown,unknown,0,unknown,unknown
3171,unknown,unknown,0,unknown,unknown
3172,unknown,unknown,0,unknown,unknown
3173,unknown,unknown,0,unknown,unknown
3174,unknown,unknown,0,unknown,unknown
3175,unknown,unknown,0,unknown,unknown
3176,unknown,unknown,0,unknown,unknown
3177,unknown,unknown,0,unknown,unknown
3178,unknown,unknown,0,unknown,unknown
3179,unknown,unknown,0,unknown,unknown
3180,unknown,unknown,0,unknown,unknown
3181,unknown,unknown,0,unknown,unknown
3182,unknown,unknown,0,unknown,unknown
3183,unknown,unknown,0,unknown,unknown
3184,unknown,unknown,0,unknown,unknown
3185,unknown,unknown,0,unknown,unknown
3186,unknown,unknown,0,unknown,unknown
3187,unknown,unknown,0,unknown,unknown
3188,unknown,unknown,0,unknown,unknown
3189,unknown,unknown,0,unknown,unknown
3190,unknown,unknown,0,unknown,unknown
3191,unknown,unknown,0,unknown,unknown
3192,unknown,unknown,0,unknown,unknown
3193,unknown,unknown,0,unknown,unknown
3194,unknown,unknown,0,unknown,unknown
3195,unknown,unknown,0,unknown,unknown
3196,unknown,unknown,0,unknown,unknown
3197,unknown,unknown,0,unknown,unknown
3198,unknown,unknown,0,unknown,unknown
3199,unknown,unknown,0,unknown,unknown
3200,unknown,unknown,0,unknown,unknown
3201,unknown,unknown,0,unknown,unknown
3202,unknown,unknown,0,unknown,unknown
3203,unknown,unknown,0,unknown,unknown
3204,unknown,unknown,0,unknown,unknown
3205,unknown,unknown,0,unknown,unknown
3206,unknown,unknown,0,unknown,unknown
3207,unknown,unknown,0,unknown,unknown
3208,unknown,unknown,0,unknown,unknown
3209,unknown,unknown,0,unknown,unknown
3210,unknown,unknown,0,unknown,unknown
3211,unknown,unknown,0,unknown,unknown
3212,unknown,unknown,0,unknown,unknown
3213,unknown,unknown,0,unknown,unknown
3214,unknown,unknown,0,unknown,unknown
3215,unknown,unknown,0,unknown,unknown
3216,unknown,unknown,0,unknown,unknown
3217,unknown,unknown,0,unknown,unknown
3218,unknown,unknown,0,unknown,unknown
3219,unknown,unknown,0,unknown,unknown
3220,unknown,unknown,0,unknown,unknown
3221,unknown,unknown,0,unknown,unknown
